match_id,match,liga,selection,data_status,sample_status,prior_status,shrinkage_applied,p_model,p_market,delta_model_market_pp,p_scoreline,p_strength,p_market_component,p_scoreline_raw,p_strength_raw,n_current_home,n_current_away,n_prior_home,n_prior_away,weight_current,weight_prior,haircut_total,p_adj,scoreline_strength_gap,model_top1,market_top1,scoreline_top1,strength_top1,scoreline_raw_top1,strength_raw_top1,pdraw_model,pdraw_market,lambda_home_scoreline,lambda_away_scoreline,lambda_home_scoreline_raw,lambda_away_scoreline_raw
8710036,VPS vs KuPS,Finland Veikkausliiga,1X,READY,VERIFIED,,NU,0.5964946636,0.5866215708,0.9873092771,0.607563187,0.5842307096,0.5866215708,0.607563187,0.5842307096,12,12,144,144,1,0,0.025,0.5714946636,0.02333247739,0.4035053364,0.4133784292,0.392436813,0.4157692904,0.392436813,0.4157692904,0.2639715878,0.2793436052,1.291666667,1.386666667,1.291666667,1.386666667
8710036,VPS vs KuPS,Finland Veikkausliiga,X2,READY,VERIFIED,,NU,0.6674769241,0.6927220343,-2.524511018,0.6514854412,0.6742147799,0.6927220343,0.6514854412,0.6742147799,12,12,144,144,1,0,0.025,0.6424769241,0.02333247739,0.4035053364,0.4133784292,0.392436813,0.4157692904,0.392436813,0.4157692904,0.2639715878,0.2793436052,1.291666667,1.386666667,1.291666667,1.386666667
8710036,VPS vs KuPS,Finland Veikkausliiga,12,READY,VERIFIED,,NU,0.7360284122,0.7206563948,1.537201741,0.7409513718,0.7415545105,0.7206563948,0.7409513718,0.7415545105,12,12,144,144,1,0,0.025,0.7110284122,0.02333247739,0.4035053364,0.4133784292,0.392436813,0.4157692904,0.392436813,0.4157692904,0.2639715878,0.2793436052,1.291666667,1.386666667,1.291666667,1.386666667
8711552,KR vs Víkingur Reykjavík,Iceland Úrvalsdeild,1X,READY,VERIFIED,,NU,0.5793112816,0.5561875057,2.312377586,0.6053181955,0.5504212296,0.5561875057,0.6053181955,0.5504212296,12,11,138,138,1,0,0.025,0.5543112816,0.05489696597,0.4206887184,0.4438124943,0.4059727598,0.4495787704,0.4059727598,0.4495787704,0.2072365659,0.2327309421,2.158333333,2.128106061,2.158333333,2.128106061
8711552,KR vs Víkingur Reykjavík,Iceland Úrvalsdeild,X2,READY,VERIFIED,,NU,0.6279252843,0.6765434364,-4.861815207,0.5940272402,0.6471032205,0.6765434364,0.5940272402,0.6471032205,12,11,138,138,1,0,0.025,0.6029252843,0.05489696597,0.4206887184,0.4438124943,0.4059727598,0.4495787704,0.4059727598,0.4495787704,0.2072365659,0.2327309421,2.158333333,2.128106061,2.158333333,2.128106061
8711552,KR vs Víkingur Reykjavík,Iceland Úrvalsdeild,12,READY,VERIFIED,,NU,0.7927634341,0.7672690579,2.549437622,0.8006545643,0.8024755499,0.7672690579,0.8006545643,0.8024755499,12,11,138,138,1,0,0.025,0.7677634341,0.05489696597,0.4206887184,0.4438124943,0.4059727598,0.4495787704,0.4059727598,0.4495787704,0.2072365659,0.2327309421,2.158333333,2.128106061,2.158333333,2.128106061
8570452,Athletic Club Bilbao vs Deportivo Alavés,Spain La Liga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7121210187,0.8117595437,-9.963852499,0.709105166,0.6185141989,0.8117595437,0.6766815773,0.571936237,3,2,57,57,0.05,0.95,0.045,0.6671210187,0.09627570429,0.4727306436,0.5704256253,0.4722575512,0.3814858011,0.4255714805,0.428063763,0.239390375,0.2413339184,1.713962994,1.298088065,1.511666667,1.285833333
8570452,Athletic Club Bilbao vs Deportivo Alavés,Spain La Liga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5272693564,0.4295743747,9.769498164,0.5277424488,0.6240181531,0.4295743747,0.5744285195,0.6793945489,3,2,57,57,0.05,0.95,0.045,0.4822693564,0.09627570429,0.4727306436,0.5704256253,0.4722575512,0.3814858011,0.4255714805,0.428063763,0.239390375,0.2413339184,1.713962994,1.298088065,1.511666667,1.285833333
8570452,Athletic Club Bilbao vs Deportivo Alavés,Spain La Liga,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.760609625,0.7586660816,0.1943543352,0.7631523852,0.757467648,0.7586660816,0.7488899032,0.7486692141,3,2,57,57,0.05,0.95,0.045,0.715609625,0.09627570429,0.4727306436,0.5704256253,0.4722575512,0.3814858011,0.4255714805,0.428063763,0.239390375,0.2413339184,1.713962994,1.298088065,1.511666667,1.285833333
8584400,FC Andorra vs Sporting Gijón,Spain Segunda División,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6783566521,0.7302904564,-5.193380431,0.6704876973,0.6421607574,0.7302904564,0.7427422206,0.6993498403,3,1,55,55,0.05172413793,0.9482758621,0.045,0.6333566521,0.03032824944,0.4020620587,0.4564315353,0.3940483163,0.3637200669,0.4840752457,0.4324726566,0.2762945934,0.2738589212,1.262172106,1.129236453,1.5075,1.024166667
8584400,FC Andorra vs Sporting Gijón,Spain Segunda División,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5979379413,0.5435684647,5.436947656,0.6059516837,0.6362799331,0.5435684647,0.5159247543,0.5675273434,3,1,55,55,0.05172413793,0.9482758621,0.045,0.5529379413,0.03032824944,0.4020620587,0.4564315353,0.3940483163,0.3637200669,0.4840752457,0.4324726566,0.2762945934,0.2738589212,1.262172106,1.129236453,1.5075,1.024166667
8584400,FC Andorra vs Sporting Gijón,Spain Segunda División,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7237054066,0.7261410788,-0.2435672249,0.723560619,0.7215593095,0.7261410788,0.7413330251,0.7331228163,3,1,55,55,0.05172413793,0.9482758621,0.045,0.6787054066,0.03032824944,0.4020620587,0.4564315353,0.3940483163,0.3637200669,0.4840752457,0.4324726566,0.2762945934,0.2738589212,1.262172106,1.129236453,1.5075,1.024166667
8547612,ADO Den Haag vs Cambuur,Netherlands Eredivisie,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5966381153,0.768583308,-17.19451927,0.5076976707,0.6025738116,0.768583308,0.5277264395,0.5702964611,2,2,54,54,0.03571428571,0.9642857143,0.045,0.5516381153,0.09487614088,0.4033618847,0.5536963797,0.4923023293,0.3974261884,0.4722735605,0.4297035389,0.2076864377,0.2148869283,1.725625,2.213214286,1.6825,2.075
8547612,ADO Den Haag vs Cambuur,Netherlands Eredivisie,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6110483225,0.4463036203,16.47447021,0.6956827652,0.6065241392,0.4463036203,0.6827712332,0.6484126419,2,2,54,54,0.03571428571,0.9642857143,0.045,0.5660483225,0.09487614088,0.4033618847,0.5536963797,0.4923023293,0.3974261884,0.4722735605,0.4297035389,0.2076864377,0.2148869283,1.725625,2.213214286,1.6825,2.075
8547612,ADO Den Haag vs Cambuur,Netherlands Eredivisie,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7923135623,0.7851130717,0.7200490561,0.7966195641,0.7909020492,0.7851130717,0.7895023273,0.781290897,2,2,54,54,0.03571428571,0.9642857143,0.045,0.7473135623,0.09487614088,0.4033618847,0.5536963797,0.4923023293,0.3974261884,0.4722735605,0.4297035389,0.2076864377,0.2148869283,1.725625,2.213214286,1.6825,2.075
8550076,Vitesse vs PSV II,Netherlands Eerste Divisie,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.676271487,0.8027060771,-12.64345901,0.6477783922,0.6068230865,0.8027060771,0.6695517534,0.6296545574,3,3,64,64,0.0447761194,0.9552238806,0.045,0.631271487,0.04225302669,0.4668201914,0.6010278447,0.4361686492,0.3939156225,0.4421819703,0.3972395246,0.2094512956,0.2016782323,2.00988806,1.796873134,1.794166667,1.5275
8550076,Vitesse vs PSV II,Netherlands Eerste Divisie,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5331798086,0.3989721553,13.42076533,0.5638313508,0.6060843775,0.3989721553,0.5578180297,0.6027604754,3,3,64,64,0.0447761194,0.9552238806,0.045,0.4881798086,0.04225302669,0.4668201914,0.6010278447,0.4361686492,0.3939156225,0.4421819703,0.3972395246,0.2094512956,0.2016782323,2.00988806,1.796873134,1.794166667,1.5275
8550076,Vitesse vs PSV II,Netherlands Eerste Divisie,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7905487044,0.7983217677,-0.7773063258,0.788390257,0.787092536,0.7983217677,0.7726302169,0.7675849672,3,3,64,64,0.0447761194,0.9552238806,0.045,0.7455487044,0.04225302669,0.4668201914,0.6010278447,0.4361686492,0.3939156225,0.4421819703,0.3972395246,0.2094512956,0.2016782323,2.00988806,1.796873134,1.794166667,1.5275
8574337,CD Nacional vs Famalicão,Portugal Liga NOS,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.602426021,0.5406436792,6.17823418,0.6219318288,0.6251967472,0.5406436792,0.6422483403,0.5874871234,3,3,53,53,0.05357142857,0.9464285714,0.045,0.557426021,0.003264918342,0.397573979,0.4593563208,0.3780681712,0.3748032528,0.3905359345,0.4125128766,0.2614064844,0.2819402568,1.374017857,1.396949405,1.445,1.3725
8574337,CD Nacional vs Famalicão,Portugal Liga NOS,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6589804634,0.7412965776,-8.231611414,0.6323800923,0.6298650917,0.7412965776,0.6094640655,0.6773711543,3,3,53,53,0.05357142857,0.9464285714,0.045,0.6139804634,0.003264918342,0.397573979,0.4593563208,0.3780681712,0.3748032528,0.3905359345,0.4125128766,0.2614064844,0.2819402568,1.374017857,1.396949405,1.445,1.3725
8574337,CD Nacional vs Famalicão,Portugal Liga NOS,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7385935156,0.7180597432,2.053377233,0.7456880789,0.7449381612,0.7180597432,0.7482875942,0.7351417223,3,3,53,53,0.05357142857,0.9464285714,0.045,0.6935935156,0.003264918342,0.397573979,0.4593563208,0.3780681712,0.3748032528,0.3905359345,0.4125128766,0.2614064844,0.2819402568,1.374017857,1.396949405,1.445,1.3725
8574412,Gil Vicente vs CS Marítimo,Portugal Liga NOS,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6627510529,0.7604347364,-9.768368349,0.6298864143,0.6307966466,0.7604347364,0.7838634914,0.6993277505,3,3,53,53,0.05357142857,0.9464285714,0.045,0.6177510529,0.0009102323122,0.3998856452,0.4743866605,0.3748294292,0.375497062,0.5364595509,0.426827739,0.2628654077,0.2860480759,1.383794643,1.373467262,1.6275,0.9341666667
8574412,Gil Vicente vs CS Marítimo,Portugal Liga NOS,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6001143548,0.5256133395,7.450101532,0.6251705708,0.624502938,0.5256133395,0.4635404491,0.573172261,3,3,53,53,0.05357142857,0.9464285714,0.045,0.5551143548,0.0009102323122,0.3998856452,0.4743866605,0.3748294292,0.375497062,0.5364595509,0.426827739,0.2628654077,0.2860480759,1.383794643,1.373467262,1.6275,0.9341666667
8574412,Gil Vicente vs CS Marítimo,Portugal Liga NOS,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7371345923,0.7139519241,2.318266817,0.7449430148,0.7447004153,0.7139519241,0.7525960595,0.7274999885,3,3,53,53,0.05357142857,0.9464285714,0.045,0.6921345923,0.0009102323122,0.3998856452,0.4743866605,0.3748294292,0.375497062,0.5364595509,0.426827739,0.2628654077,0.2860480759,1.383794643,1.373467262,1.6275,0.9341666667
8579597,CFR Cluj vs Botoşani,Romania Liga I,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7501009318,0.724137931,2.596300076,0.8220391751,0.632187446,0.724137931,0.7988387307,0.6023800666,3,5,71,71,0.04054054054,0.9594594595,0.045,0.7051009318,0.2199224862,0.4959789124,0.4482758621,0.5851874245,0.367812554,0.5628377418,0.3976199334,0.2541220194,0.275862069,1.713545075,0.8238810233,1.7375,0.935
8579597,CFR Cluj vs Botoşani,Romania Liga I,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5040210876,0.5517241379,-4.77030503,0.4148125755,0.6347350617,0.5517241379,0.4371622582,0.6427506241,3,5,71,71,0.04054054054,0.9594594595,0.045,0.4590210876,0.2199224862,0.4959789124,0.4482758621,0.5851874245,0.367812554,0.5628377418,0.3976199334,0.2541220194,0.275862069,1.713545075,0.8238810233,1.7375,0.935
8579597,CFR Cluj vs Botoşani,Romania Liga I,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7458779806,0.724137931,2.174004954,0.7631482495,0.7330774923,0.724137931,0.7639990111,0.7548693094,3,5,71,71,0.04054054054,0.9594594595,0.045,0.7008779806,0.2199224862,0.4959789124,0.4482758621,0.5851874245,0.367812554,0.5628377418,0.3976199334,0.2541220194,0.275862069,1.713545075,0.8238810233,1.7375,0.935
8546294,Varaždin vs Osijek,Croatia Prva HNL,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7157776187,0.7307859314,-1.500831264,0.7599213933,0.612481757,0.7307859314,0.6872504861,0.5899630645,4,4,34,34,0.1052631579,0.8947368421,0.045,0.6707776187,0.1617798095,0.4793088509,0.4442032132,0.5449373333,0.387518243,0.4534520947,0.4100369355,0.2364687678,0.2865827182,2.017210526,1.279473684,1.73,1.4025
8546294,Varaždin vs Osijek,Croatia Prva HNL,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5206911491,0.5557967868,-3.510563772,0.4550626667,0.6168424762,0.5557967868,0.5465479053,0.6361969749,4,4,34,34,0.1052631579,0.8947368421,0.045,0.4756911491,0.1617798095,0.4793088509,0.4442032132,0.5449373333,0.387518243,0.4534520947,0.4100369355,0.2364687678,0.2865827182,2.017210526,1.279473684,1.73,1.4025
8546294,Varaždin vs Osijek,Croatia Prva HNL,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7635312322,0.7134172818,5.011395036,0.78501594,0.7706757668,0.7134172818,0.7662016086,0.7738399606,4,4,34,34,0.1052631579,0.8947368421,0.045,0.7185312322,0.1617798095,0.4793088509,0.4442032132,0.5449373333,0.387518243,0.4534520947,0.4100369355,0.2364687678,0.2865827182,2.017210526,1.279473684,1.73,1.4025
8551675,Novi Pazar vs Zemun,Serbia SuperLiga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7798746276,0.8584405753,-7.856594769,0.8077660434,0.6455258484,0.8584405753,0.832810758,0.7720532748,5,4,60,60,0.07692307692,0.9230769231,0.045,0.7348746276,0.1888199919,0.5414652185,0.6557532173,0.5663092162,0.3774892244,0.6269741776,0.536777073,0.2384094091,0.2026873581,1.678325893,0.86484375,2.0475,0.9525
8551675,Novi Pazar vs Zemun,Serbia SuperLiga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.4585347815,0.3442467827,11.42879987,0.4336907838,0.6225107756,0.3442467827,0.3730258224,0.463222927,5,4,60,60,0.07692307692,0.9230769231,0.045,0.4135347815,0.1888199919,0.5414652185,0.6557532173,0.5663092162,0.3774892244,0.6269741776,0.536777073,0.2384094091,0.2026873581,1.678325893,0.86484375,2.0475,0.9525
8551675,Novi Pazar vs Zemun,Serbia SuperLiga,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7615905909,0.7973126419,-3.572205104,0.7585431728,0.731963376,0.7973126419,0.7941634196,0.7647237982,5,4,60,60,0.07692307692,0.9230769231,0.045,0.7165905909,0.1888199919,0.5414652185,0.6557532173,0.5663092162,0.3774892244,0.6269741776,0.536777073,0.2384094091,0.2026873581,1.678325893,0.86484375,2.0475,0.9525
8551676,Vojvodina vs IMT Novi Beograd,Serbia SuperLiga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7643192115,0.8144995597,-5.018034824,0.8035839957,0.6356092949,0.8144995597,0.7626214442,0.6470572219,5,5,60,60,0.07692307692,0.9230769231,0.045,0.7193192115,0.1917553946,0.5165826021,0.5796888758,0.5594656423,0.3677102477,0.5185993161,0.3979960137,0.2477366094,0.2348106839,1.654725275,0.8692307692,1.66,1.04
8551676,Vojvodina vs IMT Novi Beograd,Serbia SuperLiga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.4834173979,0.4203111242,6.310627379,0.4405343577,0.6322897523,0.4203111242,0.4814006839,0.6020039863,5,5,60,60,0.07692307692,0.9230769231,0.045,0.4384173979,0.1917553946,0.5165826021,0.5796888758,0.5594656423,0.3677102477,0.5185993161,0.3979960137,0.2477366094,0.2348106839,1.654725275,0.8692307692,1.66,1.04
8551676,Vojvodina vs IMT Novi Beograd,Serbia SuperLiga,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7522633906,0.7651893161,-1.292592554,0.7558816467,0.7321009528,0.7651893161,0.755977872,0.7509387918,5,5,60,60,0.07692307692,0.9230769231,0.045,0.7072633906,0.1917553946,0.5165826021,0.5796888758,0.5594656423,0.3677102477,0.5185993161,0.3979960137,0.2477366094,0.2348106839,1.654725275,0.8692307692,1.66,1.04
8561286,Várda SE vs Paksi SE,Hungary NB I,1X,CRITICAL MISSING,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,,,,0.6895014349,0.613294861,,0.6604561199,0.5839354919,4,3,41,41,0.08888888889,0.9111111111,0.045,,0.07902624637,,,0.4609971838,0.386705139,0.4257170374,0.4160645081,,,1.803155303,1.446760101,1.68,1.479166667
8561286,Várda SE vs Paksi SE,Hungary NB I,X2,CRITICAL MISSING,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,,,,0.5390028162,0.6180290626,,0.5742829626,0.6433529754,4,3,41,41,0.08888888889,0.9111111111,0.045,,0.07902624637,,,0.4609971838,0.386705139,0.4257170374,0.4160645081,,,1.803155303,1.446760101,1.68,1.479166667
8561286,Várda SE vs Paksi SE,Hungary NB I,12,CRITICAL MISSING,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,,,,0.7714957489,0.7686760764,,0.7652609175,0.7727115326,4,3,41,41,0.08888888889,0.9111111111,0.045,,0.07902624637,,,0.4609971838,0.386705139,0.4257170374,0.4160645081,,,1.803155303,1.446760101,1.68,1.479166667
8565849,Austria Lustenau vs Rheindorf Altach,Austria Bundesliga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.665069719,0.5866696488,7.840007019,0.7253818183,0.6228455907,0.5866696488,0.6997473766,0.6211086628,3,3,36,36,0.07692307692,0.9230769231,0.045,0.620069719,0.1097434795,0.4166976736,0.4133303512,0.4863851705,0.3771544093,0.4471140786,0.3788913372,0.2483720454,0.2692909864,1.700512821,1.220384615,1.526666667,1.205
8565849,Austria Lustenau vs Rheindorf Altach,Austria Bundesliga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5833023264,0.6826213375,-9.931901111,0.5136148295,0.623358309,0.6826213375,0.5528859214,0.6278315779,3,3,36,36,0.07692307692,0.9230769231,0.045,0.5383023264,0.1097434795,0.4166976736,0.4133303512,0.4863851705,0.3771544093,0.4471140786,0.3788913372,0.2483720454,0.2692909864,1.700512821,1.220384615,1.526666667,1.205
8565849,Austria Lustenau vs Rheindorf Altach,Austria Bundesliga,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7516279546,0.7307090136,2.091894092,0.7610033522,0.7537961002,0.7307090136,0.747366702,0.7510597593,3,3,36,36,0.07692307692,0.9230769231,0.045,0.7066279546,0.1097434795,0.4166976736,0.4133303512,0.4863851705,0.3771544093,0.4471140786,0.3788913372,0.2483720454,0.2692909864,1.700512821,1.220384615,1.526666667,1.205
8577307,BKMA vs Sardarapat,Armenia Armenian Premier League,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6384469419,0.5715338686,6.691307323,0.6802687722,0.6217163544,0.5715338686,0.5494602297,0.5750190898,4,4,42,42,0.08695652174,0.9130434783,0.045,0.5934469419,0.0593767408,0.3808546754,0.4284661314,0.4303678386,0.3782836456,0.4505397703,0.4249809102,0.2575922665,0.2798419421,1.53,1.284891304,1.1625,1.5025
8577307,BKMA vs Sardarapat,Armenia Armenian Premier League,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6191453246,0.7083080734,-8.916274882,0.5696321614,0.6290089022,0.7083080734,0.7062980851,0.6677457427,4,4,42,42,0.08695652174,0.9130434783,0.045,0.5741453246,0.0593767408,0.3808546754,0.4284661314,0.4303678386,0.3782836456,0.4505397703,0.4249809102,0.2575922665,0.2798419421,1.53,1.284891304,1.1625,1.5025
8577307,BKMA vs Sardarapat,Armenia Armenian Premier League,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7424077335,0.7201580579,2.224967559,0.7500990664,0.7492747434,0.7201580579,0.7442416852,0.7572351675,4,4,42,42,0.08695652174,0.9130434783,0.045,0.6974077335,0.0593767408,0.3808546754,0.4284661314,0.4303678386,0.3782836456,0.4505397703,0.4249809102,0.2575922665,0.2798419421,1.53,1.284891304,1.1625,1.5025
8548624,Paris vs Strasbourg,France Ligue 1,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6590837729,0.7204717155,-6.138794261,0.6429178087,0.6300277587,0.7204717155,0.7249882046,0.6769809051,2,2,36,36,0.05263157895,0.9473684211,0.045,0.6140837729,0.01396016303,0.4052286846,0.4636078865,0.3904223383,0.3764621753,0.5078114579,0.4403990708,0.2538550883,0.256863829,1.437894737,1.364342105,1.99,1.4225
8548624,Paris vs Strasbourg,France Ligue 1,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5947713154,0.5363921135,5.837920189,0.6095776617,0.6235378247,0.5363921135,0.4921885421,0.5596009292,2,2,36,36,0.05263157895,0.9473684211,0.045,0.5497713154,0.01396016303,0.4052286846,0.4636078865,0.3904223383,0.3764621753,0.5078114579,0.4403990708,0.2538550883,0.256863829,1.437894737,1.364342105,1.99,1.4225
8548624,Paris vs Strasbourg,France Ligue 1,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7461449117,0.743136171,0.3008740722,0.7475045297,0.7464344166,0.743136171,0.7828232533,0.7634181656,2,2,36,36,0.05263157895,0.9473684211,0.045,0.7011449117,0.01396016303,0.4052286846,0.4636078865,0.3904223383,0.3764621753,0.5078114579,0.4403990708,0.2538550883,0.256863829,1.437894737,1.364342105,1.99,1.4225
8614480,Sampdoria vs Catanzaro,Italy Serie B,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6695819941,0.7299883492,-6.040635507,0.6582889918,0.6317616438,0.7299883492,0.6624803075,0.6054806392,1,3,40,40,0.0243902439,0.9756097561,0.045,0.6245819941,0.02800464386,0.4009141726,0.4478866245,0.3945915699,0.3682383562,0.4343790539,0.3945193608,0.2686678215,0.2821017247,1.35401021,1.241184061,1.773333333,1.5425
8614480,Sampdoria vs Catanzaro,Italy Serie B,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5990858274,0.5521133755,4.697245191,0.6054084301,0.6334130739,0.5521133755,0.5656209461,0.6379777006,1,3,40,40,0.0243902439,0.9756097561,0.045,0.5540858274,0.02800464386,0.4009141726,0.4478866245,0.3945915699,0.3682383562,0.4343790539,0.3945193608,0.2686678215,0.2821017247,1.35401021,1.241184061,1.773333333,1.5425
8614480,Sampdoria vs Catanzaro,Italy Serie B,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7313321785,0.7178982753,1.343390316,0.7363025781,0.7348252823,0.7178982753,0.7718987464,0.7565416602,1,3,40,40,0.0243902439,0.9756097561,0.045,0.6863321785,0.02800464386,0.4009141726,0.4478866245,0.3945915699,0.3682383562,0.4343790539,0.3945193608,0.2686678215,0.2821017247,1.35401021,1.241184061,1.773333333,1.5425
8420264,Örgryte vs Sirius,Sweden Allsvenskan,1X,READY,VERIFIED,,NU,0.4492208174,0.3725846783,7.663613904,0.4923083784,0.4396818344,0.3725846783,0.4923083784,0.4396818344,10,10,168,168,1,0,0.025,0.4242208174,0.05262654399,0.5507791826,0.6274153217,0.5076916216,0.5603181656,0.5076916216,0.5603181656,0.2131042353,0.2032280064,1.385,1.9525,1.385,1.9525
8420264,Örgryte vs Sirius,Sweden Allsvenskan,X2,READY,VERIFIED,,NU,0.763883418,0.830643328,-6.675991007,0.727432024,0.7700262958,0.830643328,0.727432024,0.7700262958,10,10,168,168,1,0,0.025,0.738883418,0.05262654399,0.5507791826,0.6274153217,0.5076916216,0.5603181656,0.5076916216,0.5603181656,0.2131042353,0.2032280064,1.385,1.9525,1.385,1.9525
8420264,Örgryte vs Sirius,Sweden Allsvenskan,12,READY,VERIFIED,,NU,0.7868957647,0.7967719936,-0.9876228971,0.7802595976,0.7902918698,0.7967719936,0.7802595976,0.7902918698,10,10,168,168,1,0,0.025,0.7618957647,0.05262654399,0.5507791826,0.6274153217,0.5076916216,0.5603181656,0.5076916216,0.5603181656,0.2131042353,0.2032280064,1.385,1.9525,1.385,1.9525
8550468,GKS Katowice vs Cracovia Kraków,Poland Ekstraklasa,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6782548602,0.6690265487,0.9228311502,0.7087214986,0.6265498948,0.6690265487,0.8474108709,0.6642827661,2,4,69,69,0.02816901408,0.9718309859,0.045,0.6332548602,0.08716468833,0.4290083303,0.4061946903,0.4656677731,0.3785030848,0.6628085869,0.4300717232,0.2492465299,0.2628318584,1.640442794,1.248184449,2.315,1.0225
8550468,GKS Katowice vs Cracovia Kraków,Poland Ekstraklasa,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5709916697,0.5938053097,-2.281364004,0.5343322269,0.6214969152,0.5938053097,0.3371914131,0.5699282768,2,4,69,69,0.02816901408,0.9718309859,0.045,0.5259916697,0.08716468833,0.4290083303,0.4061946903,0.4656677731,0.3785030848,0.6628085869,0.4300717232,0.2492465299,0.2628318584,1.640442794,1.248184449,2.315,1.0225
8550468,GKS Katowice vs Cracovia Kraków,Poland Ekstraklasa,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7507534701,0.7371681416,1.358532854,0.7569462745,0.75195319,0.7371681416,0.815397716,0.7657889571,2,4,69,69,0.02816901408,0.9718309859,0.045,0.7057534701,0.08716468833,0.4290083303,0.4061946903,0.4656677731,0.3785030848,0.6628085869,0.4300717232,0.2492465299,0.2628318584,1.640442794,1.248184449,2.315,1.0225
8559062,Koper vs Nafta,Slovenia PrvaLiga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6436385808,0.7984678845,-15.48293037,0.5737430794,0.6286002801,0.7984678845,0.5858327563,0.6402571904,3,4,44,44,0.06382978723,0.9361702128,0.045,0.5986385808,0.0548572007,0.3943770944,0.5598114319,0.4262569206,0.3746488963,0.4141672437,0.393957546,0.2492614864,0.2386564526,1.272034574,1.502526596,1.3775,1.544166667
8559062,Koper vs Nafta,Slovenia PrvaLiga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6056229056,0.4401885681,16.54343375,0.6784759753,0.6253511037,0.4401885681,0.6599269618,0.606042454,3,4,44,44,0.06382978723,0.9361702128,0.045,0.5606229056,0.0548572007,0.3943770944,0.5598114319,0.4262569206,0.3746488963,0.4141672437,0.393957546,0.2492614864,0.2386564526,1.272034574,1.502526596,1.3775,1.544166667
